,token,transcript_id,sentence_id,surprisal,oov
0,Ġif,1,0,0.0,False
1,Ġyou,1,0,6.379837989807129,False
2,Ġwere,1,0,6.0154194831848145,False
3,Ġto,1,0,3.106870651245117,False
4,Ġjourney,1,0,14.505297660827637,False
5,Ġto,1,0,2.63065767288208,False
6,Ġthe,1,0,2.3981261253356934,False
7,Ġnorth,1,0,6.273343563079834,False
8,Ġof,1,0,2.9802253246307373,False
9,Ġeng,1,0,19.705337524414062,False
10,land,1,0,0.15421752631664276,False
11,Ġyou,1,0,3.6019716262817383,False
12,Ġwould,1,0,0.8602214455604553,False
13,Ġcome,1,0,5.853705883026123,False
14,Ġto,1,0,1.791756510734558,False
15,Ġa,1,0,2.4061942100524902,False
16,Ġvalley,1,0,7.626409530639648,False
17,Ġthat,1,0,4.479297637939453,False
18,Ġis,1,0,2.8589184284210205,False
19,Ġsurrounded,1,0,7.363983631134033,False
20,Ġby,1,0,0.1512731909751892,False
21,Ġmo,1,0,12.465743064880371,False
22,ors,1,0,0.844415545463562,False
23,Ġas,1,0,8.554676055908203,False
24,Ġhigh,1,0,7.039610385894775,False
25,Ġas,1,0,0.05023544281721115,False
26,Ġmountains,1,0,7.380746841430664,False
27,Ġit,1,1,0.0,False
28,Ġis,1,1,5.666638374328613,False
29,Ġin,1,1,6.92500638961792,False
30,Ġthis,1,1,6.2579121589660645,False
31,Ġvalley,1,1,12.156548500061035,False
32,Ġwhere,1,1,4.494091033935547,False
33,Ġyou,1,1,5.142110824584961,False
34,Ġwould,1,1,6.516541004180908,False
35,Ġfind,1,1,2.591902256011963,False
36,Ġthe,1,1,2.2767419815063477,False
37,Ġcity,1,1,8.62644100189209,False
38,Ġof,1,1,0.7955999970436096,False
39,Ġbr,1,1,17.697471618652344,False
40,ad,1,1,5.796415328979492,False
41,ford,1,1,10.352849006652832,False
42,Ġwhere,1,1,5.332122802734375,False
43,Ġonce,1,1,9.498307228088379,False
44,Ġa,1,1,3.681166172027588,False
45,Ġthousand,1,1,6.684825420379639,False
46,Ġspinning,1,1,18.156261444091797,False
47,Ġj,1,1,9.568619728088379,False
48,enn,1,1,9.178106307983398,False
49,ies,1,1,0.45842593908309937,False
50,Ġthat,1,1,9.275758743286133,False
51,Ġhum,1,1,14.113694190979004,False
52,med,1,1,1.2839757204055786,False
53,Ġand,1,1,3.54862117767334,False
54,Ġcl,1,1,6.67737340927124,False
55,attered,1,1,5.027352809906006,False
56,Ġspun,1,1,14.500542640686035,False
57,Ġwool,1,1,14.128520965576172,False
58,Ġinto,1,1,5.984203815460205,False
59,Ġmoney,1,1,13.041348457336426,False
60,Ġfor,1,1,6.953437328338623,False
61,Ġthe,1,1,1.5745686292648315,False
62,Ġlong,1,1,10.351330757141113,False
63,be,1,1,13.057395935058594,False
64,arded,1,1,4.9396281242370605,False
65,Ġmill,1,1,9.814249038696289,False
66,Ġowners,1,1,7.088282585144043,False
67,Ġthat,1,2,0.0,False
68,Ġall,1,2,8.602258682250977,False
69,Ġmill,1,2,17.121139526367188,False
70,Ġowners,1,2,8.447341918945312,False
71,Ġwere,1,2,4.396019458770752,False
72,Ġgenerally,1,2,10.315459251403809,False
73,Ġbusy,1,2,11.400209426879883,False
74,Ġas,1,2,7.778899192810059,False
75,Ġbe,1,2,11.278484344482422,False
76,avers,1,2,4.064568996429443,False
77,Ġand,1,2,2.631648302078247,False
78,Ġquite,1,2,12.530298233032227,False
79,Ġpleased,1,2,7.041184425354004,False
80,Ġwith,1,2,0.9214527606964111,False
81,Ġthemselves,1,2,6.075285911560059,False
82,Ġfor,1,2,4.577589511871338,False
83,Ġbeing,1,2,4.39185905456543,False
84,Ġso,1,2,3.6849966049194336,False
85,Ġsuccessful,1,2,5.832770824432373,False
86,Ġand,1,2,5.202263355255127,False
87,Ġwell,1,2,5.784318447113037,False
88,Ġoff,1,2,5.3979878425598145,False
89,Ġwas,1,2,11.639455795288086,False
90,Ġknown,1,2,9.187374114990234,False
91,Ġto,1,2,2.395979642868042,False
92,Ġthe,1,2,3.1611015796661377,False
93,Ġresidents,1,2,8.667441368103027,False
94,Ġof,1,2,1.1138532161712646,False
95,Ġbr,1,2,18.518882751464844,False
96,ad,1,2,5.518040180206299,False
97,ford,1,2,5.84783935546875,False
98,Ġand,1,2,3.228397846221924,False
99,Ġif,1,2,10.487529754638672,False
100,Ġyou,1,2,3.685403823852539,False
101,Ġwere,1,2,3.086794137954712,False
102,Ġto,1,2,3.0994741916656494,False
103,Ġgo,1,2,4.3530707359313965,False
104,Ġinto,1,2,4.116752624511719,False
105,Ġthe,1,2,1.7958290576934814,False
106,Ġcity,1,2,5.0776543617248535,False
107,Ġto,1,2,4.265697956085205,False
108,Ġvisit,1,2,4.502566337585449,False
109,Ġthe,1,2,2.253143310546875,False
110,Ġstate,1,2,10.089916229248047,False
111,ly,1,2,2.7312166690826416,False
112,Ġcity,1,2,7.42287015914917,False
113,Ġhall,1,2,4.103786945343018,False
114,Ġyou,1,2,1.3558727502822876,False
115,Ġwould,1,2,0.8072012662887573,False
116,Ġsee,1,2,2.886942148208618,False
117,Ġthere,1,2,5.766223430633545,False
118,Ġthe,1,2,7.0340189933776855,False
119,Ġcrest,1,2,13.493973731994629,False
120,Ġof,1,2,0.45199793577194214,False
121,Ġthe,1,2,1.5927629470825195,False
122,Ġcity,1,2,4.531789779663086,False
123,Ġof,1,2,4.712181568145752,False
124,Ġbr,1,2,0.9633669853210449,False
125,ad,1,2,0.0483422577381134,False
126,ford,1,2,0.006890312768518925,False
127,Ġwhich,1,2,5.181075096130371,False
128,Ġthose,1,2,14.518263816833496,False
129,Ġsame,1,2,8.576292991638184,False
130,Ġmill,1,2,3.034973621368408,False
131,Ġowners,1,2,0.20689649879932404,False
132,Ġcreated,1,2,11.180996894836426,False
133,Ġto,1,2,4.348095417022705,False
134,Ġcelebrate,1,2,5.699950695037842,False
135,Ġtheir,1,2,1.5935554504394531,False
136,Ġachievements,1,2,5.7010955810546875,False
137,Ġit,1,3,0.0,False
138,Ġshows,1,3,11.809088706970215,False
139,Ġa,1,3,3.554091691970825,False
140,Ġsinister,1,3,13.066961288452148,False
141,Ġlooking,1,3,7.997749328613281,False
142,Ġbo,1,3,13.293780326843262,False
143,ars,1,3,9.060298919677734,False
144,Ġhead,1,3,6.967713356018066,False
145,Ġsitting,1,3,10.5513916015625,False
146,Ġon,1,3,1.3015867471694946,False
147,Ġtop,1,3,2.924381971359253,False
148,Ġof,1,3,0.03919553384184837,False
149,Ġa,1,3,1.2472511529922485,False
150,Ġwell,1,3,9.748746871948242,False
151,Ġwhich,1,3,7.819338321685791,False
152,Ġseems,1,3,5.963873863220215,False
153,Ġpuzzling,1,3,17.94105339050293,False
154,Ġat,1,3,4.458549976348877,False
155,Ġfirst,1,3,0.1032281145453453,False
156,Ġbut,1,3,3.717698097229004,False
157,Ġthe,1,3,4.66363000869751,False
158,Ġreason,1,3,8.893259048461914,False
159,Ġfor,1,3,3.1451196670532227,False
160,Ġthis,1,3,1.8196150064468384,False
161,Ġsymbol,1,3,13.673935890197754,False
162,Ġis,1,3,0.6816896796226501,False
163,Ġa,1,3,6.349973678588867,False
164,Ġmatter,1,3,6.344062805175781,False
165,Ġof,1,3,0.09681385010480881,False
166,Ġlegend,1,3,5.61652946472168,False
167,Ġthere,1,4,0.0,False
168,Ġwas,1,4,6.010028839111328,False
169,Ġonce,1,4,10.356415748596191,False
170,Ġlegend,1,4,16.510631561279297,False
171,Ġhas,1,4,12.113445281982422,False
172,Ġit,1,4,0.11910555511713028,False
173,Ġa,1,4,8.732272148132324,False
174,Ġfearsome,1,4,14.238677978515625,False
175,Ġbo,1,4,11.637419700622559,False
176,ar,1,4,0.5742734670639038,False
177,Ġwhich,1,4,5.27256441116333,False
178,Ġlived,1,4,7.273242473602295,False
179,Ġin,1,4,1.6565369367599487,False
180,Ġa,1,4,3.3541624546051025,False
181,Ġwood,1,4,7.984254837036133,False
182,Ġlocated,1,4,13.684436798095703,False
183,Ġjust,1,4,5.588197708129883,False
184,Ġoutside,1,4,2.056230068206787,False
185,Ġthe,1,4,1.6334389448165894,False
186,Ġman,1,4,11.916191101074219,False
187,or,1,4,0.8067389726638794,False
188,Ġof,1,4,4.392167091369629,False
189,Ġbr,1,4,16.49173355102539,False
190,ad,1,4,5.619567394256592,False
191,ford,1,4,7.570549488067627,False
192,Ġa,1,5,0.0,False
193,Ġsource,1,5,13.063725471496582,False
194,Ġof,1,5,3.457087993621826,False
195,Ġgreat,1,5,7.843223571777344,False
196,Ġtrouble,1,5,9.370682716369629,False
197,Ġto,1,5,3.877429962158203,False
198,Ġthe,1,5,2.012741804122925,False
199,Ġlocal,1,5,8.59992504119873,False
200,Ġfolk,1,5,10.922048568725586,False
201,Ġthe,1,5,9.92435073852539,False
202,Ġbo,1,5,14.514708518981934,False
203,ar,1,5,2.6260788440704346,False
204,Ġwas,1,5,4.138821601867676,False
205,Ġbringing,1,5,7.21054744720459,False
206,Ġterror,1,5,15.10335636138916,False
207,Ġto,1,5,1.1633951663970947,False
208,Ġthe,1,5,2.2614645957946777,False
209,Ġpeaceful,1,5,12.572267532348633,False
210,Ġfl,1,5,12.003662109375,False
211,ocks,1,5,0.11483488231897354,False
