Our	289.6
best	246.66666666666666
scientists	280.8
used	176.0
to	236.66666666666666
be	186.75
confined	436.8
to	303.0
university	302.5
research.	276.0
Now	218.4
Britain	242.71428571428572
is	115.66666666666667
profiting	182.5
from	274.0
their	278.57142857142856
genius.	321.75
Some	262.4
criticisms	392.6
of	161.0
Britain	309.8
come	206.28571428571428
and	143.5
go,	187.14285714285714
others	235.0
seem	204.25
impossible	236.85714285714286
to	0
shift.	283.4
For	274.0
nearly	248.66666666666666
a	159.0
century,	193.22222222222223
this	174.2
country	158.625
has	203.8
lived	199.22222222222223
with	131.4
a	157.0
sorry	222.16666666666666
fact:	233.33333333333334
we	165.0
have	278.6666666666667
a	173.0
disproportionate	383.1
number	260.6666666666667
of	140.0
the	153.0
world's	220.5
most	167.85714285714286
inventive	276.1111111111111
scientific	269.125
minds,	251.14285714285714
but	327.3333333333333
are	308.4
truly	219.8
terrible	310.9
at	245.0
exploiting	494.7
them.	236.16666666666666
But	244.66666666666666
all	259.25
that	348.0
is	332.4
becoming	270.1
a	158.0
thing	261.375
of	201.0
the	128.2
past.	181.25
The	265.6666666666667
market	351.6
bubble	294.2
of	225.0
1999-2000	457.5
showed	251.3
that	108.0
science,	256.57142857142856
in	198.0
all	293.5
its	170.85714285714286
forms,	256.625
has	199.0
a	168.8
huge	216.1
capacity	321.1111111111111
to	283.0
excite.	296.4
Small,	229.22222222222223
university-	243.66666666666666
originated	282.7142857142857
companies	291.55555555555554
such	169.75
as	206.0
Osmetech,	570.6
which	261.0
makes	246.375
a	168.0
hi-tech	325.5
'nose',	267.6
De	320.8
Novo	441.5
Pharmaceuticals,	396.8
which	182.25
makes	183.875
gene-based	462.8
medicine,	288.77777777777777
and	197.0
the	199.125
nano-	311.875
technology	337.1111111111111
researcher	206.14285714285714
Oxonica	586.0
are	307.75
just	277.8333333333333
three	269.1666666666667
that	297.42857142857144
have	203.71428571428572
sprung	232.0
up	233.66666666666666
and	166.5
become	252.22222222222223
the	273.6666666666667
target	274.0
of	215.0
massive	261.6
investment.	305.9
A	311.0
wave	219.0
of	194.2
enthusiasm	321.0
is	212.0
washing	243.4
over	176.5
the	185.6
UK's	247.5
academic	176.16666666666666
scientific	203.57142857142858
community	260.625
as	82.0
the	174.14285714285714
belief	251.4
grows	238.14285714285714
that	262.6
its	230.28571428571428
work	289.44444444444446
may,	401.0
finally,	202.5
see	227.5
the	181.8
commercial	193.55555555555554
light	172.42857142857142
of	202.33333333333334
day.	144.0
A	348.0
lot	175.6
of	188.83333333333334
the	137.5
problem	249.8
has	168.5
been	277.0
structural.	325.1
The	109.5
scientific	234.8
brains	244.4
have	250.83333333333334
traditionally	273.44444444444446
been	162.33333333333334
locked	200.85714285714286
away	192.5
in	192.33333333333334
academic	277.42857142857144
institutions.	252.44444444444446
Within	234.66666666666666
Britain's	253.4
top	306.6666666666667
universities,	311.42857142857144
extraordinary	317.0
advances	313.5
in	135.0
medical	386.85714285714283
science,	288.625
engineering	294.2
and	185.0
computing	338.0
have	264.6666666666667
been	194.11111111111111
made,	254.57142857142858
but	225.0
found	335.1111111111111
nowhere	342.6
to	138.0
go.	292.5
In	198.0
recent	196.0
years,	185.0
the	313.0
issue	243.0
has	185.0
been	292.2
particularly	351.9
acute	240.85714285714286
in	335.6666666666667
biotechnology,	460.0
where	190.16666666666666
the	261.3333333333333
pace	185.8
of	166.5
progress	206.44444444444446
in	168.0
gene	242.0
and	268.0
protein	378.7
discovery,	307.0
and	264.5
its	216.4
application	312.4
to	204.0
medicine,	377.9
has	114.6
outstripped	325.875
all	418.0
expectations.	368.22222222222223
But	325.0
now,	309.8888888888889
spurred	321.1
partly	235.3
by	301.0
the	191.14285714285714
stock-market	437.8
success	329.2
of	111.0
a	0
few	272.0
high-profile	501.75
companies,	241.85714285714286
vice	212.0
chancellors	324.125
have	301.25
realised	435.7142857142857
it	183.0
is	155.5
time	347.0
to	0
extract	291.2
real	266.14285714285717
value	208.5
from	194.0
their	200.85714285714286
laboratory	330.4
treasures.	277.0
The	232.5
market	322.55555555555554
bubble	193.5
may	181.66666666666666
have	163.66666666666666
burst,	199.71428571428572
but	189.66666666666666
there	207.875
are	178.6
still	215.25
plenty	241.5
of	142.0
venture	239.55555555555554
capitalists	368.44444444444446
ready	226.75
to	135.0
dish	209.83333333333334
money	309.5
out	211.0
to	286.5
good	274.0
ideas,	303.22222222222223
and	172.0
the	187.33333333333334
academic	241.0
world	194.85714285714286
is	170.33333333333334
playing	243.8
its	174.0
part.	201.125
The	178.71428571428572
products	188.42857142857142
of	0
these	276.8333333333333
collaborations	356.1
are	211.0
known	264.22222222222223
as	0
spin-outs,	364.22222222222223
and	203.0
they	277.3333333333333
are	134.0
fast	145.42857142857142
becoming	186.0
the	187.66666666666666
pride	222.5
and	201.33333333333334
joy	247.5
of	198.25
the	196.5
universities.	432.1111111111111
Spin-out	328.77777777777777
companies,	281.0
both	364.0
small	236.33333333333334
and	215.6
large,	221.55555555555554
are	150.66666666666666
emerging	297.8
from	186.25
their	188.22222222222223
alma	279.6
maters	458.2
at	236.5
the	189.0
rate	189.88888888888889
of	168.5
more	251.42857142857142
than	206.66666666666666
10	170.14285714285714
a	152.5
month.	208.125
Two	272.2857142857143
factors	487.125
are	149.2
at	274.1666666666667
work.	205.75
The	152.66666666666666
first	222.5
is	143.0
that	264.8333333333333
the	175.2
Government,	215.9
under	188.5
fire	178.14285714285714
for	115.0
not	226.5
making	249.42857142857142
more	251.0
of	208.0
British	239.7
research	257.1111111111111
and	0
fearing	277.8
another	218.6
1960s-style	490.9
brain	194.875
drain,	338.57142857142856
has	160.0
set	291.25
up	211.0
funding	248.0
for	248.6
the	292.5
commercialisation	552.0
of	0
research	384.1111111111111
in	0
universities.	442.44444444444446
The	783.0
second	236.6
is	147.0
that	279.6666666666667
the	168.5
universities	293.22222222222223
themselves	263.6666666666667
have	158.75
been	250.0
even	411.4
more	266.5
energetic	306.0
in	245.0
setting	218.88888888888889
up	179.25
bodies	308.1666666666667
to	155.75
promote	252.0
the	218.0
spin-outs.	354.9
Each	189.5
has	352.7142857142857
gone	230.25
about	213.85714285714286
it	366.5
in	180.11111111111111
a	242.0
different	188.4
way,	181.2
but	152.0
among	244.88888888888889
the	161.66666666666666
top	169.83333333333334
research	362.6666666666667
faculties,	280.875
the	287.0
results	281.3
have	185.85714285714286
been	195.5
similar.	230.0
As	159.0
Peter	299.85714285714283
Hiscocks,	458.2
director	282.1111111111111
of	176.0
the	141.0
Cambridge	295.0
Entrepreneurship	405.44444444444446
Centre	223.75
(CEC),	276.8
says:	306.375
'There	200.28571428571428
has	217.33333333333334
been	249.28571428571428
an	203.5
important	261.6
change	199.85714285714286
of	215.5
culture	244.85714285714286
and	169.66666666666666
there	195.16666666666666
is	153.75
starting	263.3333333333333
to	214.0
be	244.0
a	300.0
real	175.2
entrepreneurial	667.1666666666666
spirit	246.5
among	224.83333333333334
academics.	311.7142857142857
A	161.0
lot	284.3333333333333
of	218.6
it	185.0
has	303.3333333333333
been	279.85714285714283
about	185.33333333333334
giving	182.125
scientists	351.5
a	139.0
confidence	301.4
many	183.66666666666666
of	194.5
them	210.71428571428572
did	190.71428571428572
not	208.33333333333334
have.'	202.125
As	130.5
the	173.8
universities	160.71428571428572
have	149.0
embraced	322.4
industry	249.7
via	200.0
the	217.4
spin-outs,	321.1
they	196.0
have	180.88888888888889
encountered	217.625
many	126.33333333333333
of	115.33333333333333
the	164.33333333333334
problems	237.125
regularly	251.5
faced	207.16666666666666
by	136.25
industry,	208.22222222222223
such	247.33333333333334
as	197.8
the	163.5
ownership	208.4
of	141.0
intellectual	157.16666666666666
property	229.28571428571428
(IP),	287.57142857142856
funding	561.0
and	170.4
equity	386.8333333333333
distribution.	373.2
Coping	262.875
with	207.375
these	224.16666666666666
has	280.5
become	157.66666666666666
a	0
crucial	237.5
task	222.25
for	200.0
these	194.125
newly	222.125
formed	234.44444444444446
enterprise	335.75
bodies.	260.8333333333333
Oxford	425.8
University	337.3
has	169.85714285714286
produced	255.625
some	132.75
of	224.25
the	129.0
highest-profile	404.1
spin-outs	275.22222222222223
in	383.0
recent	256.0
years,	166.42857142857142
achieving	242.25
a	225.5
particular	259.44444444444446
string	228.625
of	200.33333333333334
successes	205.44444444444446
in	250.0
biotechnology.	429.1
Listed	284.5
companies	271.375
such	228.0
as	232.4
PowderJect,	831.8888888888889
Oxford	273.14285714285717
Glycosciences	866.6
and	0
Oxford	312.1
Biomedica	370.3
fall	213.6
into	241.83333333333334
this	141.66666666666666
category,	323.6
but	181.75
have	252.16666666666666
been	201.5
joined	272.1111111111111
more	473.3333333333333
lately	303.4
by	94.0
