Now	361.25
the	225.33333333333334
BBC	233.88888888888889
has	128.5
embraced	261.5
'narrowcasting'	685.8
with	165.4
its	210.125
new	239.5
channels,	314.22222222222223
Boyd	291.1111111111111
Tonkin	444.22222222222223
asks	279.6
if	289.0
TV	340.0
will	342.3333333333333
ever	175.14285714285714
again	216.28571428571428
surprise	310.7
us	189.0
with	234.14285714285714
the	209.25
unexpected.	315.1
On	263.25
Saturday,	244.22222222222223
the	152.625
BBC's	185.75
new	175.0
cultural	311.14285714285717
channel	318.1111111111111
finally	196.6
shed	276.0
the	189.57142857142858
dowdy	288.8
chrysalis	411.3
of	254.5
Knowledge	397.7
to	124.5
emerge	348.0
as	233.0
a	138.5
gaudy	335.625
butterfly	511.4
known	216.9
as	152.0
'Four'.	417.3
Not	259.8
all	302.625
of	255.5
us	262.42857142857144
can	264.125
stick	299.55555555555554
around	290.6666666666667
to	91.0
watch	197.4
the	192.0
metamorphosis.	639.125
After	239.57142857142858
a	207.66666666666666
first	215.11111111111111
night	254.14285714285714
of	178.0
joint	255.875
transmission	390.6666666666667
with	200.6
BBC	293.875
2,	536.6666666666666
Four's	257.3333333333333
six	269.75
hours	278.55555555555554
per	210.0
day	380.875
of	298.8
arts,	292.4
ideas	235.33333333333334
and	237.0
reportage	371.7
has	155.25
reverted	333.5
to	237.0
the	160.5
digital	251.42857142857142
platforms	356.125
still	361.7142857142857
closed	295.2
to	236.0
the	315.25
half	204.0
of	251.5
British	173.4
households	315.2
who	252.0
can	224.85714285714286
only	177.0
receive	285.6
terrestrial	355.1111111111111
fare.	329.125
Roly	366.0
Keating,	568.6666666666666
the	180.0
corporation's	443.6666666666667
doyen	306.8888888888889
of	235.0
arts	297.6666666666667
who	148.66666666666666
became	240.75
Four's	233.85714285714286
first	289.1666666666667
controller	257.1111111111111
in	60.0
the	225.42857142857142
new	177.66666666666666
year,	193.71428571428572
will	195.28571428571428
be	226.5
hoping	231.42857142857142
to	211.0
make	231.14285714285714
his	211.66666666666666
mark	156.5
in	242.66666666666666
a	234.0
blaze	180.0
of	64.0
light	357.57142857142856
glory.	277.5
For	240.75
the	303.4
BBC,	225.28571428571428
a	61.0
lot	311.5
rides	373.5
on	257.5
the	144.0
reception	424.42857142857144
of	226.33333333333334
Four.	514.6666666666666
Greg	388.6666666666667
Dyke	236.42857142857142
and	263.0
his	472.1666666666667
satraps	937.1111111111111
gaze	514.6666666666666
nervously	451.4
towards	321.0
the	271.8
expiry	313.55555555555554
of	204.0
their	345.5
current	234.66666666666666
Charter	309.3333333333333
in	155.75
2006.	259.0
The	292.4
long-planned	523.3
national	314.1111111111111
switch-over	452.8
from	214.0
analogue	278.125
to	255.75
digital	227.4
television	251.14285714285714
sets	298.8
proceeds	614.5555555555555
at	418.0
more	370.1
of	176.25
a	207.5
crawl	314.77777777777777
than	218.71428571428572
a	236.66666666666666
gallop.	278.0
To	233.66666666666666
put	157.66666666666666
it	189.5
bluntly,	261.1111111111111
Four	324.0
not	255.25
only	326.375
has	248.0
to	330.0
recruit	394.0
a	0
loyal	230.25
core	228.4
of	170.0
arts	304.0
addicts	301.42857142857144
and	146.5
documentary	364.42857142857144
demons;	364.2
it	204.0
must	231.83333333333334
also	292.6666666666667
help	286.2857142857143
to	194.6
persuade	350.25
opinion-shifters	579.25
in	154.0
politics	331.85714285714283
and	149.0
the	272.85714285714283
media	358.2
that	217.8
the	169.66666666666666
BBC	261.0
licence	283.7
fee	270.6666666666667
remains	417.55555555555554
the	191.5
only	290.42857142857144
defensible	352.22222222222223
form	282.55555555555554
of	206.71428571428572
poll-tax	300.25
in	319.0
700	342.42857142857144
years	262.6666666666667
of	248.0
British	294.625
history.	307.0
Four	256.625
has	483.0
won	232.44444444444446
over	295.875
Downing	322.55555555555554
Street	259.875
without	307.375
too	195.83333333333334
much	118.4
of	142.0
a	356.3333333333333
battle.	313.0
The	235.0
Culture	371.0
Secretary	312.8888888888889
Tessa	314.8
Jowell	304.5
green-lighted	400.6666666666667
it	279.3333333333333
last	283.7142857142857
autumn,	224.66666666666666
along	213.0
with	210.5
the	232.0
BBC's	182.0
two	218.16666666666666
digital	281.125
children's	471.625
channels.	255.85714285714286
However,	286.625
backstage	296.875
ructions	486.2
from	238.5
commercial	452.3333333333333
competitors	404.57142857142856
have	235.0
delayed	290.5
approval	322.25
for	202.8
the	330.4
corporation's	434.75
revamped	476.6666666666667
youth	340.375
service,	290.9
BBC	233.66666666666666
Three.	459.2
It's	297.0
no	257.14285714285717
secret	257.44444444444446
that	211.33333333333334
the	198.0
Beeb's	297.1111111111111
rivals	227.8
-	0
above	342.0
all,	98.0
Rupert	223.11111111111111
Murdoch	250.625
-	0
keenly	313.44444444444446
resent	430.375
the	384.0
spectacle	518.5555555555555
of	190.0
licence-funded	640.7777777777778
empire-building	410.5
a	258.0
dozen	306.3333333333333
years	165.16666666666666
after	320.75
the	204.8
advent	349.375
of	211.33333333333334
Sky	251.33333333333334
-	0
it	132.5
seems	232.4
to	0
presage	515.3
the	259.5
secular	240.4
decline	278.375
of	245.66666666666666
public-service	484.9
broadcasting.	255.375
With	198.25
a	180.0
clever	248.0
touch	248.375
of	277.25
bathos,	337.5
Four	333.25
slid	199.83333333333334
down	301.2
the	165.25
slipway	339.7142857142857
at	199.66666666666666
the	201.25
weekend	218.55555555555554
not	262.25
with	490.0
some	253.25
operatic	496.625
blockbuster	534.7142857142857
but	159.4
a	194.5
Dadaist	612.1111111111111
squib:	551.8888888888889
a	217.33333333333334
film	190.4
about	279.0
the	134.0
artist	329.0
Michael	318.9
Landy,	266.6
who	217.33333333333334
trashed	431.6666666666667
his	223.2
7,000	277.7
possessions	246.66666666666666
in	198.5
the	248.71428571428572
window	330.0
of	187.0
a	217.5
defunct	369.3333333333333
West	227.1
End	169.28571428571428
store.	195.44444444444446
It	168.0
bore	354.77777777777777
the	172.0
title	314.4
The	284.7142857142857
Man	160.16666666666666
who	0
Destroyed	177.0
Everything.	261.0
As	0
far	258.14285714285717
as	204.0
the	163.0
BBC	186.57142857142858
goes,	234.25
Rupert	266.1
