Tony	185.22222222222223
Blair	194.66666666666666
is	134.0
engaged	186.44444444444446
in	219.16666666666666
low	342.0
politics	506.2
on	315.0
fox-hunting.	544.4
The	242.0
timing	300.1
of	187.0
this,	212.33333333333334
his	259.3333333333333
third	284.5
initiative,	327.875
seems	191.14285714285714
to	269.25
have	242.5
been	193.42857142857142
influenced	314.0
by	128.0
the	180.0
need	231.0
to	212.5
get	218.16666666666666
Stephen	297.3
Byers	170.66666666666666
through	151.33333333333334
his	291.25
trial	254.33333333333334
by	266.6666666666667
ordeal	383.5
in	256.25
the	294.0
House	313.75
of	160.33333333333334
Commons	226.28571428571428
on	153.0
Tuesday.	284.9
Not	208.0
only	219.875
did	231.875
it	155.5
reward	217.83333333333334
Labour	208.0
backbenchers	480.2
for	146.0
their	232.375
show	213.66666666666666
of	208.28571428571428
loyalty,	252.4
but	141.0
it	211.2
helped	221.7
move	149.57142857142858
the	181.0
media	203.8
caravan	262.875
on	227.33333333333334
from	234.71428571428572
the	196.5
semantics	481.6
of	275.0
lying	424.2857142857143
by	346.25
presenting	518.6
them	225.4
with	221.875
a	252.0
new	308.75
-	160.4
or,	378.125
rather,	300.25
renewed	345.77777777777777
-	132.5
controversy.	698.5
However,	287.5
Labour	181.7
backbenchers	379.8
are	180.0
not	215.33333333333334
so	133.33333333333334
stupid	161.0
that	208.4
they	155.4
can	194.28571428571428
be	241.4
bought	246.8
off	201.5
with	227.375
yet	224.33333333333334
another	239.9
meaningless	292.5
vote	325.5
that	217.85714285714286
allows	269.22222222222223
them	216.0
to	0
express	238.5
their	213.71428571428572
opinions	326.8888888888889
and	195.25
is	240.83333333333334
then	425.8888888888889
forgotten.	309.1111111111111
Equally,	310.9
public	404.625
opinion,	312.77777777777777
which	334.25
on	177.0
this	229.33333333333334
issue	266.625
is	243.8
wrong	294.625
but	231.16666666666666
unmistakable,	651.5
would	243.42857142857142
not	244.71428571428572
easily	495.875
understand	363.3333333333333
another	224.0
marching	225.33333333333334
of	206.0
the	245.5
abolitionist	639.125
troops	413.75
up	175.25
the	216.25
hill	203.83333333333334
only	165.2
for	294.6666666666667
them	380.25
to	282.6666666666667
be	232.83333333333334
marched	250.22222222222223
down	217.0
again.	251.77777777777777
Most	179.625
people	342.8
think	254.85714285714286
that	192.66666666666666
hunting	257.77777777777777
with	223.77777777777777
dogs	139.2
is	164.71428571428572
cruel,	229.9
that	249.33333333333334
it	158.28571428571428
should	219.5
be	210.33333333333334
banned	219.5
and	197.5
that	216.8
the	224.28571428571428
Government	206.1
should	303.7142857142857
get	193.25
on	289.6666666666667
with	222.0
it.	194.8
The	162.0
real	249.375
low	161.25
politics	186.5
of	257.0
Mr	326.0
Blair's	284.2857142857143
return	282.75
to	198.0
this	335.5
subject,	272.3333333333333
therefore,	235.2
is	0
that	273.14285714285717
of	221.33333333333334
reaching	300.0
a	137.33333333333334
compromise	184.42857142857142
with	208.57142857142858
the	209.0
House	227.5
of	189.25
Lords.	197.125
Whatever	183.77777777777777
the	209.5
presentational	473.0
value	243.875
with	354.6666666666667
his	241.55555555555554
own	227.0
party	309.0
of	235.2
occasional	315.6666666666667
confrontations	440.0
with	171.83333333333334
the	281.8
'forces	283.8888888888889
of	180.0
conservatism'	500.1111111111111
in	178.0
red	302.0
coats	320.57142857142856
and	248.0
on	223.0
horseback,	521.5
the	182.0
Prime	274.8888888888889
Minister	228.125
is	223.5
unlikely	305.3
to	197.0
want	221.125
to	244.33333333333334
provoke	242.1
another	211.5
full-dress	308.55555555555554
showdown	306.6
with	253.14285714285714
the	194.75
'countryside'	446.2
lobby.	270.3
The	185.0
last	299.7142857142857
time	228.57142857142858
he	164.14285714285714
picked	201.5
a	187.75
fight	247.25
with	232.16666666666666
them,	196.88888888888889
the	103.33333333333333
Deputy	265.77777777777777
Prime	305.5
Minister	216.875
and	152.0
a	261.0
protester	388.8
had	179.0
to	145.6
be	168.33333333333334
prised	239.0
apart	392.25
in	261.4
a	208.66666666666666
flower-bed	357.7
in	250.0
Rhyl	339.8888888888889
in	254.33333333333334
the	207.75
middle	277.3
of	103.0
a	257.0
general	281.75
election	230.22222222222223
campaign.	173.0
On	190.0
18	235.66666666666666
March,	674.8571428571429
the	556.0
Commons	372.25
will	306.8
undoubtedly	472.25
vote,	271.57142857142856
overwhelmingly	512.75
again,	295.25
for	269.8333333333333
a	169.5
complete	327.8
ban	239.0
on	224.0
hunting.	354.3333333333333
